22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,31.3633,17.1546,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,20.5599,29.1734,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,31.3633,17.1546,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,25.2747,23.2026,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,24.0787,20.5599,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,20.1575,18.729,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,19.6383,24.0582,23.276,25.4888,24.2499,13.9812,22.2685,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,24.7097,23.1954,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,24.7097,23.1954,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,17.049,21.5524,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,23.276,24.0582,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,19.6383,23.276,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,31.3633,17.1546,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,18.6146,20.0964,17.1546,31.3633,19.4318,24.8407,25.4133,16.7643,21.7531,27.8116,23.1155,24.7097,23.1954,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,20.5599,29.1734,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,18.6146,20.0964,17.1546,31.3633,19.4318,24.8407,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,24.0787,20.5599,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,24.7097,23.1954,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,23.276,24.0582,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,31.3633,17.1546,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,17.049,21.5524,29.1734,24.0787,20.5599,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,24.2499,25.4888,22.2685,13.9812,25.7015,16.3436,23.2645,25.2747,23.2026,25.2935,23.6575,32.6764,21.7257,21.5524,17.049,29.1734,20.5599,24.0787,
22.7167,28.1573,24.8534,18.729,20.1575,25.9869,23.9354,17.7697,20.0964,18.6146,17.1546,31.3633,24.8407,19.4318,25.4133,16.7643,21.7531,27.8116,23.1155,23.1954,24.7097,20.0071,20.4078,19.0316,30.4462,21.6203,23.2641,24.0582,23.276,19.6383,25.4888,24.2499,22.2685,13.9812,25.7015,16.3436,23.2645,23.2026,25.2747,25.2935,23.6575,32.6764,21.7257,21.5524,29.1734,17.049,20.5599,24.0787,
