30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
30.0631,33.9775,39.5403,37.7917,41.2612,31.6198,40.1263,34.4757,30.7563,36.8017,36.9741,36.9389,36.7602,35.3518,37.7877,38.0731,36.9427,40.158,36.9249,40.8157,36.359,36.4421,36.6207,37.4398,38.0132,38.4785,36.4132,33.2398,33.3425,36.1828,36.1932,39.0527,36.0717,34.4784,38.2486,38.1703,38.7322,36.7122,34.3161,39.2107,35.137,36.4459,32.9957,38.3259,37.4705,30.6717,31.0613,40.864,34.0492,39.8512,36.7612,37.3862,36.9313,32.1445,35.5661,36.9984,29.5174,35.8954,33.3957,35.5985,38.1786,33.7803,40.3703,39.265,36.5399,37.721,36.8607,36.1681,36.5456,37.2932,40.024,35.0171,
